日期,开盘价,收盘价,最高价,最低价,成交额,成交量,涨跌幅,涨跌额,涨跌率
20120203,3.2,2.175,3.52,1.6,105286000,10528600,0.00%,0.21,10.69%
20120206,2.9,2.3,3.2,2,106693600,10669360,0.00%,0.125,5.75%
20120207,2.9,2.625,3,2.6,96552400,9655240,0.00%,0.325,14.13%
20120208,3,3.455,5.5,2.81,87605700,8760570,0.00%,0.83,31.62%
20120209,5,3.59,6.31,3.5,98677800,9867780,0.00%,0.135,3.91%
20120210,5,3.69,5.55,3,96714900,9671490,0.00%,0.1,2.79%
20120213,3.415,1.185,4.05,1.03,93941000,9394100,0.00%,-2.505,-67.89%
20120214,3.3,1.545,4,1.205,90662100,9066210,0.00%,0.36,30.38%
20120215,3.8,3.675,4.2,3.3,89356200,8935620,0.00%,2.13,137.86%
20120216,6.5,3.725,7.2,3.03,98675400,9867540,0.00%,0.05,1.36%
20120217,4.89,3.245,8.55,3,116225800,11622580,0.00%,-0.48,-12.89%
20120220,4.14,3.36,4.795,1.035,117759500,11775950,0.00%,0.115,3.54%
20120221,4.3,5.435,5.8,4,106032300,10603230,0.00%,2.075,61.76%
20120222,4.7,2.78,6.41,2.5,94692300,9469230,0.00%,-2.655,-48.85%
20120223,6.5,2.89,7.605,1.8,99837200,9983720,0.00%,0.11,3.96%
20120224,4,3.355,4.4,2.5,125410100,12541010,0.00%,0.465,16.09%
20120227,3.3,0.995,3.98,0.8,125503200,12550320,0.00%,-2.36,-70.34%
20120228,3.5,2.785,3.78,2.7,116669600,11666960,0.00%,1.79,179.90%
20120229,3.45,3.915,6.6,3.36,100151200,10015120,0.00%,1.13,40.57%
20120301,6.3,8.71,9.005,6.205,100508600,10050860,0.00%,4.795,122.48%
20120302,6,2.695,6.19,2.5,102185800,10218580,0.00%,-6.015,-69.06%
20120305,4.1,1.615,4.65,1.1,100811400,10081140,0.00%,-1.08,-40.07%
20120306,3.5,2.39,4,2.3,87449200,8744920,0.00%,0.775,47.99%
20120307,3.15,2.68,4,2.53,79819500,7981950,0.00%,0.29,12.13%
20120308,4.6,2.005,5.495,1.2,86064000,8606400,0.00%,-0.675,-25.19%
20120309,3.5,1.61,3.71,1.6,101104400,10110440,0.00%,-0.395,-19.70%
20120312,3,2.1,3.25,2,97253600,9725360,0.00%,0.49,30.43%
20120313,2.8,2.505,3.11,2.5,90778700,9077870,0.00%,0.405,19.29%
20120314,2.9,2.62,4.5,2.5,86495500,8649550,0.00%,0.115,4.59%
20120315,4,4.655,5.06,3.65,87407900,8740790,0.00%,2.035,77.67%
20120316,3.1,2.495,3.5,2.4,101623300,10162330,0.00%,-2.16,-46.40%
20120319,3,1.05,3.1,1.03,100039500,10003950,0.00%,-1.445,-57.92%
20120320,2.56,1.27,2.8,1.035,96075200,9607520,0.00%,0.22,20.95%
20120321,2.995,2.7,3.325,2.5,87655500,8765550,0.00%,1.43,112.60%
20120322,3.7,3.515,4.15,3.05,91562400,9156240,0.00%,0.815,30.19%
20120323,2.995,2.275,3.1,2,102516600,10251660,0.00%,-1.24,-35.28%
20120326,2.55,1.155,2.73,1.03,103781000,10378100,0.00%,-1.12,-49.23%
20120327,2.6,3.57,5.1,2.255,97466000,9746600,0.00%,2.415,209.09%
20120328,2.92,2.875,5.5,2.62,87633500,8763350,0.00%,-0.695,-19.47%
20120329,9.8,15.4,20.005,8,92279900,9227990,0.00%,12.525,435.65%
20120330,5.255,0.73,7.3,0.5,95599800,9559980,0.00%,-14.67,-95.26%
20120405,4.1,1.01,5.1,0.5,116191900,11619190,0.00%,0.28,38.36%
20120406,3.05,2.505,4.05,2,116981800,11698180,0.00%,1.495,148.02%
20120409,3.205,2.625,3.99,2,109993700,10999370,0.00%,0.12,4.79%
20120410,3.01,1.03,3.3,1.03,97580600,9758060,0.00%,-1.595,-60.76%
20120411,2.97,1.05,3.095,1,89349100,8934910,0.00%,0.02,1.94%
20120412,3.31,0.175,3.7,0.1,97552600,9755260,0.00%,-0.875,-83.33%
20120413,2.7,1.725,3,1.6,120377700,12037770,0.00%,1.55,885.71%
20120416,3,2.35,3.33,1.99,116565300,11656530,0.00%,0.625,36.23%
20120417,2.895,2.505,3.03,2.31,106591600,10659160,0.00%,0.155,6.60%
20120418,3,2.935,6.395,2.8,97343700,9734370,0.00%,0.43,17.17%
20120419,5.25,6.115,10,4,102956200,10295620,0.00%,3.18,108.35%
20120420,3.7,3.045,5.005,3,113726100,11372610,0.00%,-3.07,-50.20%
20120423,3.5,3.33,4.05,3.2,112324300,11232430,0.00%,0.285,9.36%
20120424,3.34,2.3,4.35,2.005,101641900,10164190,0.00%,-1.03,-30.93%
20120425,4.195,3.25,5,3.11,89920800,8992080,0.00%,0.95,41.30%
20120426,10,5.3,12,5.01,93972500,9397250,0.00%,2.05,63.08%
20120427,4.11,2.75,5.1,1.01,108442400,10844240,0.00%,-2.55,-48.11%
20120502,3.4,2.445,4.05,1.5,112248500,11224850,0.00%,-0.305,-11.09%
20120503,5,3.56,5.95,3.3,108836100,10883610,0.00%,1.115,45.60%
20120504,3.8,4.015,4.29,2.8,111923100,11192310,0.00%,0.455,12.78%
20120507,3.2,2,3.48,2,116710100,11671010,0.00%,-2.015,-50.19%
20120508,2.98,1.5,3.2,1.5,104321200,10432120,0.00%,-0.5,-25.00%
20120509,2.45,1.455,2.85,1.3,105816300,10581630,0.00%,-0.045,-3.00%
20120510,3.51,3.92,4.185,1.5,108029000,10802900,0.00%,2.465,169.42%
20120511,2.87,2.525,2.9,2.1,123833800,12383380,0.00%,-1.395,-35.59%
20120514,2.88,1.92,3.1,1.5,113891100,11389110,0.00%,-0.605,-23.96%
20120515,2.7,1.975,3.05,1.94,103074800,10307480,0.00%,0.055,2.86%
20120516,2.8,2.67,3.48,2.41,97627900,9762790,0.00%,0.695,35.19%
20120517,3.2,5.32,6.66,3.2,100425500,10042550,0.00%,2.65,99.25%
20120518,2.4,1.225,2.9,0.86,113370600,11337060,0.00%,-4.095,-76.97%
20120521,2.58,1.945,2.8,1.8,110442600,11044260,0.00%,0.72,58.78%
20120522,2.5,1.66,2.7,1.6,107066000,10706600,0.00%,-0.285,-14.65%
20120523,2.45,2.21,2.71,2.005,99781400,9978140,0.00%,0.55,33.13%
20120524,3.775,2.515,4.2,1.5,105044000,10504400,0.00%,0.305,13.80%
20120525,2.695,2.465,2.8,2.27,114587100,11458710,0.00%,-0.05,-1.99%
20120528,2.695,1.52,2.8,0.2,114009000,11400900,0.00%,-0.945,-38.34%
20120529,2.695,1.99,2.8,1.8,114388400,11438840,0.00%,0.47,30.92%
20120530,2.7,2.61,4.81,2.6,103097700,10309770,0.00%,0.62,31.16%
20120531,5.125,2.875,7.505,2.5,99798400,9979840,0.00%,0.265,10.15%
20120601,3.775,13.97,18,3.775,113754200,11375420,0.00%,11.095,385.91%
20120604,3.6,0.965,6,0.1,110521200,11052120,0.00%,-13.005,-93.09%
20120605,2.8,2.02,3.35,1.81,103199200,10319920,0.00%,1.055,109.33%
20120606,2.45,1.07,2.8,1,103296400,10329640,0.00%,-0.95,-47.03%
20120607,3.01,2.54,4.1,2.3,96931500,9693150,0.00%,1.47,137.38%
20120608,2.6,2,2.795,2,115366900,11536690,0.00%,-0.54,-21.26%
20120611,2.5,1.52,2.8,1.5,113387600,11338760,0.00%,-0.48,-24.00%
20120612,2.4,1.17,2.55,1.1,110795800,11079580,0.00%,-0.35,-23.03%
20120613,2.45,1.86,2.6,1.7,109159600,10915960,0.00%,0.69,58.97%
20120614,3,3.06,4.4,2.71,115014000,11501400,0.00%,1.2,64.52%
20120615,2.6,2.205,3.1,2,131075400,13107540,0.00%,-0.855,-27.94%
20120618,4,2.195,4.2,2,116444300,11644430,0.00%,-0.01,-0.45%
20120619,2.75,2.21,3.85,2.2,109633700,10963370,0.00%,0.015,0.68%
20120620,5.5,2.29,10.02,2,110715200,11071520,0.00%,0.08,3.62%
20120621,5,3.255,7.3,3,117629700,11762970,0.00%,0.965,42.14%
20120625,3.35,3.94,6.6,3.35,139642600,13964260,0.00%,0.685,21.04%
20120626,5.51,3.405,5.95,2,126097500,12609750,0.00%,-0.535,-13.58%
20120627,5.5,3.83,5.95,3.505,117763100,11776310,0.00%,0.425,12.48%
20120628,9,18.01,19.5,9,128506400,12850640,0.00%,14.18,370.23%
20120629,7.1,4.755,14.55,4.005,120662600,12066260,0.00%,-13.255,-73.60%
20120702,3.7,2.55,5.51,1.005,126085000,12608500,0.00%,-2.205,-46.37%
20120703,3.4,2.265,3.745,2.2,123905200,12390520,0.00%,-0.285,-11.18%
20120704,3.235,2.135,3.58,2.01,117795700,11779570,0.00%,-0.13,-5.74%
20120705,4.2,4.98,5.55,4.1,120442600,12044260,0.00%,2.845,133.26%
20120706,3.98,3.195,4.5,2.5,135059100,13505910,0.00%,-1.785,-35.84%
20120709,3.195,2.105,3.595,2,127761600,12776160,0.00%,-1.09,-34.12%
20120710,3.305,2.445,3.4,2.36,116146700,11614670,0.00%,0.34,16.15%
20120711,3.005,2.4,3.3,2.3,109754400,10975440,0.00%,-0.045,-1.84%
20120712,4.1,0.775,5.1,0.1,113425900,11342590,0.00%,-1.625,-67.71%
20120713,2.895,1.025,3.18,0.5,134801800,13480180,0.00%,0.25,32.26%
20120716,2.95,1.595,3.005,1.2,127181800,12718180,0.00%,0.57,55.61%
20120717,3.1,2.505,3.1,2.435,120378200,12037820,0.00%,0.91,57.05%
20120718,2.65,1.1,3.64,1,113578000,11357800,0.00%,-1.405,-56.09%
20120719,6.8,3.21,7.56,2.8,120663400,12066340,0.00%,2.11,191.82%
20120720,3.055,4.09,4.85,3,136794700,13679470,0.00%,0.88,27.41%
20120723,3.125,2.115,3.71,1.8,133075800,13307580,0.00%,-1.975,-48.29%
20120724,3.28,3.3,3.695,2.9,119206900,11920690,0.00%,1.185,56.03%
20120725,3.315,1.86,3.52,1.8,111844400,11184440,0.00%,-1.44,-43.64%
20120726,5.8,1.66,6,1.5,112684400,11268440,0.00%,-0.2,-10.75%
20120727,3,2.715,3.11,2.45,140640000,14064000,0.00%,1.055,63.55%
20120730,3,2.865,3.2,2.61,129212700,12921270,0.00%,0.15,5.52%
20120731,3,2.635,3.78,2.5,117603400,11760340,0.00%,-0.23,-8.03%
20120801,3,1.825,3.55,1.8,114399400,11439940,0.00%,-0.81,-30.74%
20120802,4,2.56,4.61,2,112643500,11264350,0.00%,0.735,40.27%
20120803,3.055,2.4,3.5,2.235,135683700,13568370,0.00%,-0.16,-6.25%
20120806,2.65,1.565,2.85,1.5,128267600,12826760,0.00%,-0.835,-34.79%
20120807,2.65,2.045,2.9,2,121273400,12127340,0.00%,0.48,30.67%
20120808,2.7,2.97,3.1,2.67,109432200,10943220,0.00%,0.925,45.23%
20120809,3.85,5.82,6,3.85,116769200,11676920,0.00%,2.85,95.96%
20120810,3,2.82,3.3,2.76,128366600,12836660,0.00%,-3,-51.55%
20120813,3.2,2.22,3.2,2.2,125907600,12590760,0.00%,-0.6,-21.28%
20120814,2.79,1.715,2.9,1.61,118727000,11872700,0.00%,-0.505,-22.75%
20120815,2.715,2.635,3.13,2.45,112491600,11249160,0.00%,0.92,53.64%
20120816,4.3,3.51,5.2,3,117976000,11797600,0.00%,0.875,33.21%
20120817,3,3.955,4.54,2.95,140837400,14083740,0.00%,0.445,12.68%
20120820,3,1.455,3.6,1.03,128463300,12846330,0.00%,-2.5,-63.21%
20120821,3,1.13,3.22,1.03,122445200,12244520,0.00%,-0.325,-22.34%
20120822,3,1.565,3.1,1.5,118515400,11851540,0.00%,0.435,38.50%
20120823,4.06,10.755,19,3.9,119981300,11998130,0.00%,9.19,587.22%
20120824,3.35,1.94,3.95,1.7,143168400,14316840,0.00%,-8.815,-81.96%
20120827,3.03,2.475,3.52,2.05,131365100,13136510,0.00%,0.535,27.58%
20120828,3.24,2.205,3.425,2.2,118442200,11844220,0.00%,-0.27,-10.91%
20120829,3.09,2.31,3.2,2,111420900,11142090,0.00%,0.105,4.76%
20120830,4.51,1.995,7.25,1.4,108245000,10824500,0.00%,-0.315,-13.64%
20120831,3.07,1.28,3.3,1.05,129629600,12962960,0.00%,-0.715,-35.84%
20120903,3,2.095,3.15,2.05,126749500,12674950,0.00%,0.815,63.67%
20120904,3.06,1.585,3.2,1.5,113431200,11343120,0.00%,-0.51,-24.34%
20120905,2.71,1.95,2.9,1.8,105479400,10547940,0.00%,0.365,23.03%
20120906,3.66,1.69,4.3,0.5,112192600,11219260,0.00%,-0.26,-13.33%
20120907,2.7,2.015,3.1,2,127566500,12756650,0.00%,0.325,19.23%
20120910,2.805,2.36,3.055,2.305,128513200,12851320,0.00%,0.345,17.12%
20120911,2.9,2.635,3.1,2.525,117861400,11786140,0.00%,0.275,11.65%
20120912,3.055,2.405,3.3,2.3,115052800,11505280,0.00%,-0.23,-8.73%
20120913,4.495,3.62,6.28,3.1,120515700,12051570,0.00%,1.215,50.52%
20120914,3.4,2.24,3.4,2.105,130899300,13089930,0.00%,-1.38,-38.12%
20120917,2.64,2.68,3.01,2.3,125046300,12504630,0.00%,0.44,19.64%
20120918,2.8,2.66,3.04,2.61,116019200,11601920,0.00%,-0.02,-0.75%
20120919,2.825,1.47,3.255,0.5,116358400,11635840,0.00%,-1.19,-44.74%
20120920,4.3,2.38,5.58,0.2,115624500,11562450,0.00%,0.91,61.90%
20120921,2.82,3.795,4.1,2.65,135175100,13517510,0.00%,1.415,59.45%
20120924,3.61,2.665,7.3,1.6,132107300,13210730,0.00%,-1.13,-29.78%
20120925,5.1,4.185,6.66,3.65,115396800,11539680,0.00%,1.52,57.04%
20120926,5.7,5,5.99,4.33,100031100,10003110,0.00%,0.815,19.47%
20120927,18.2,21.43,27.1,15.3,102104600,10210460,0.00%,16.43,328.60%
20120928,6.03,4,13,3.005,119902100,11990210,0.00%,-17.43,-81.33%
20121008,3.05,3.38,4.22,3.02,147923100,14792310,0.00%,-0.62,-15.50%
20121009,3.53,2.255,3.93,2.1,125714700,12571470,0.00%,-1.125,-33.28%
20121010,3.25,1.15,3.6,1.03,114658400,11465840,0.00%,-1.105,-49.00%
20121011,4,2.85,4.3,2.435,115709800,11570980,0.00%,1.7,147.83%
20121012,3.01,2.075,3.1,1.6,138703000,13870300,0.00%,-0.775,-27.19%
20121015,3.055,2.85,3.8,2.61,140599200,14059920,0.00%,0.775,37.35%
20121016,3.055,2.01,3.2,1.81,129463900,12946390,0.00%,-0.84,-29.47%
20121017,2.995,2.475,3.06,2.015,119891500,11989150,0.00%,0.465,23.13%
20121018,3.51,4.925,5.3,3.51,120609100,12060910,0.00%,2.45,98.99%
20121019,2.75,2.03,3.05,2,141304200,14130420,0.00%,-2.895,-58.78%
20121022,2.9,1.18,3,1.03,135551700,13555170,0.00%,-0.85,-41.87%
20121023,3.055,1.935,3.06,1.8,119310100,11931010,0.00%,0.755,63.98%
20121024,2.8,2.51,3.005,2.2,117460300,11746030,0.00%,0.575,29.72%
20121025,3.6,4.975,7.36,3.6,128277700,12827770,0.00%,2.465,98.21%
20121026,3.95,6.95,7.5,3.31,161974300,16197430,0.00%,1.975,39.70%
20121029,3.415,3.555,8.33,3.415,156627700,15662770,0.00%,-3.395,-48.85%
20121030,5.6,2.505,6,2.5,131953500,13195350,0.00%,-1.05,-29.54%
20121031,3.105,2.005,3.35,2,121557600,12155760,0.00%,-0.5,-19.96%
20121101,4.015,3.755,5.1,3.005,122410200,12241020,0.00%,1.75,87.28%
20121102,3.1,2.56,3.21,2.51,146768700,14676870,0.00%,-1.195,-31.82%
20121105,2.98,2.01,3.2,1.9,136617600,13661760,0.00%,-0.55,-21.48%
20121106,2.805,2.28,3,2.01,125934100,12593410,0.00%,0.27,13.43%
20121107,2.705,1.91,2.88,1.8,119702900,11970290,0.00%,-0.37,-16.23%
20121108,4,3.58,4.29,3,126021100,12602110,0.00%,1.67,87.43%
20121109,2.85,2.98,3.96,2.5,151997900,15199790,0.00%,-0.6,-16.76%
20121112,2.965,2.3,3.095,2.25,138072100,13807210,0.00%,-0.68,-22.82%
20121113,2.9,2.225,3,2.01,122478900,12247890,0.00%,-0.075,-3.26%
20121114,2.9,2.12,3,2.105,121630700,12163070,0.00%,-0.105,-4.72%
20121115,3.205,3.72,4.8,3,124267900,12426790,0.00%,1.6,75.47%
20121116,2.9,2.71,3.05,2.5,149027700,14902770,0.00%,-1.01,-27.15%
20121119,2.95,2.51,3,2.25,139507300,13950730,0.00%,-0.2,-7.38%
20121120,2.8,2.35,2.95,2.3,126967000,12696700,0.00%,-0.16,-6.37%
20121121,2.8,2.325,2.93,2.31,120658200,12065820,0.00%,-0.025,-1.06%
20121122,3.845,4.49,4.6,3.81,124083200,12408320,0.00%,2.165,93.12%
20121123,2.94,2.3,3.1,2.25,149470700,14947070,0.00%,-2.19,-48.78%
20121126,2.9,1.745,3,1.61,143550700,14355070,0.00%,-0.555,-24.13%
20121127,2.83,2.26,2.9,2,131425300,13142530,0.00%,0.515,29.51%
20121128,2.8,2.39,2.9,2.305,123072300,12307230,0.00%,0.13,5.75%
20121129,4.135,6.94,7.3,4.135,124917700,12491770,0.00%,4.55,190.38%
20121130,3.7,2.23,4.375,2.15,148004400,14800440,0.00%,-4.71,-67.87%
20121203,2.995,2.515,3.22,2.305,138381900,13838190,0.00%,0.285,12.78%
20121204,2.98,2.32,3.2,2.3,132239000,13223900,0.00%,-0.195,-7.75%
20121205,2.92,2.31,4.42,2.31,124216700,12421670,0.00%,-0.01,-0.43%
20121206,5.3,3.335,7.01,2.9,126367700,12636770,0.00%,1.025,44.37%
20121207,3.1,4.155,4.58,3.1,150262800,15026280,0.00%,0.82,24.59%
20121210,3.465,2.35,4.2,1.005,143603100,14360310,0.00%,-1.805,-43.44%
20121211,4,2.005,4.1,1.8,130271600,13027160,0.00%,-0.345,-14.68%
20121212,3.3,2.17,3.6,2.1,123946000,12394600,0.00%,0.165,8.23%
20121213,5.01,5.025,6.1,3.9,125313800,12531380,0.00%,2.855,131.57%
20121214,3.2,3.28,5.56,2.3,151445800,15144580,0.00%,-1.745,-34.73%
20121217,3.67,2.385,4.105,2.35,144289200,14428920,0.00%,-0.895,-27.29%
20121218,4,2.705,4.15,2.4,137014200,13701420,0.00%,0.32,13.42%
20121219,4,5.33,8.2,3.775,133254300,13325430,0.00%,2.625,97.04%
20121220,7.5,5.015,13.51,3.8,141579300,14157930,0.00%,-0.315,-5.91%
20121221,5.15,5.985,7.5,3.8,166879600,16687960,0.00%,0.97,19.34%
20121224,4.9,2.215,6.1,2.1,155279700,15527970,0.00%,-3.77,-62.99%
20121225,5.5,2.6,5.85,2.5,146898200,14689820,0.00%,0.385,17.38%
20121226,4,6.62,11,3.805,138940600,13894060,0.00%,4.02,154.62%
20121227,15,6.02,20.6,6,135432100,13543210,0.00%,-0.6,-9.06%
20121228,18.25,21.34,57,18,144033500,14403350,0.00%,15.32,254.49%
20121231,17,3.005,31,2.8,155873900,15587390,0.00%,-18.335,-85.92%
20130104,5.2,4.005,5.81,3.99,185524400,18552440,0.00%,1,33.28%
20130107,4.01,1.575,4.15,1.55,158969200,15896920,0.00%,-2.43,-60.67%
20130108,3.01,1.94,3.855,1.855,139737400,13973740,0.00%,0.365,23.17%
20130109,3.1,1.73,3.295,1.5,135958200,13595820,0.00%,-0.21,-10.82%
20130110,3.995,1.995,4.65,1.505,133893200,13389320,0.00%,0.265,15.32%
20130111,2.98,2.16,3.65,2.11,169596600,16959660,0.00%,0.165,8.27%
20130114,3,1.325,3.535,1.3,156551600,15655160,0.00%,-0.835,-38.66%
20130115,3.055,0.995,3.2,0.5,142725700,14272570,0.00%,-0.33,-24.91%
20130116,2.995,1.425,3,1,130856000,13085600,0.00%,0.43,43.22%
20130117,3.53,3.335,4.25,3.015,136922100,13692210,0.00%,1.91,134.04%
20130118,3.1,2.02,4.5,2,162263500,16226350,0.00%,-1.315,-39.43%
20130121,3.01,2,3.05,1.95,150022400,15002240,0.00%,-0.02,-0.99%
20130122,3.01,1.885,3.2,1.8,139840100,13984010,0.00%,-0.115,-5.75%
20130123,2.915,2,3.1,1.9,129416500,12941650,0.00%,0.115,6.10%
20130124,4.01,3.415,5.12,3,130735600,13073560,0.00%,1.415,70.75%
20130125,3.1,2.6,3.6,2.5,154204500,15420450,0.00%,-0.815,-23.87%
20130128,3.1,2.245,3.82,2.2,150959600,15095960,0.00%,-0.355,-13.65%
20130129,3.3,2.37,4.3,2.1,144943200,14494320,0.00%,0.125,5.57%
20130130,3.6,2.935,4.72,2.5,132679400,13267940,0.00%,0.565,23.84%
20130131,10.5,2.185,14,2,134548700,13454870,0.00%,-0.75,-25.55%
20130201,3.6,3.835,4.995,3.6,147299700,14729970,0.00%,1.65,75.51%
20130204,4,3.08,5,3,140969600,14096960,0.00%,-0.755,-19.69%
